PTM pattern,amount of PTMs,mass error (Da),mass shift
1[Ph]4[Ph-H2O]3[Cys],8,0.10918604296784906,829.4967860429679
1[Ph-H2O]1[Ox]6[Cys],8,0.6483860429677861,829.4967860429679
2[Ph-H2O]1[Ox]5[Cys]1[Na],9,0.1863139570320982,829.4967860429679
1[Ph]1[Ph-H2O]1[Me1]1[Me3]5[Cys],9,0.29611395703216203,829.4967860429679
7[Cys]2[Cys-Cys],9,0.4675139570322244,829.4967860429679
3[Ph-H2O]1[Ac]1[Ox]4[Cys],9,0.9058860429678361,829.4967860429679
2[Ph]2[Ph-H2O]4[Cys]1[Cys-Cys],9,1.0067139570321615,829.4967860429679
1[Ph]3[Ph-H2O]2[Ac]1[Me1]3[Cys],10,0.004386042967894355,829.4967860429679
4[Ph-H2O]1[Me3]1[Ox]3[Cys]1[Na],10,0.02818604296783178,829.4967860429679
1[Ph]6[Ph-H2O]1[Me1]1[Me2]1[Cys],10,0.3235860429679178,829.4967860429679
2[Ph]1[Ph-H2O]5[Cys],8,0.18971395702897098,853.4767860429711
1[Ph-H2O]1[Ac]6[Cys],8,1.4089139570289717,853.4767860429711
2[Ph]3[Ph-H2O]1[Me3]3[Cys],9,0.024786042971072675,853.4767860429711
2[Ph]3[Ph-H2O]1[Ac]3[Cys],9,0.06778604297107904,853.4767860429711
7[Cys]1[Cys-Cys]1[Na],9,0.4852139570290319,853.4767860429711
6[Ph-H2O]1[Me2]2[Cys],9,0.8322139570288982,853.4767860429711
4[Ph]3[Ph-H2O]2[Cys],9,1.2869860429711935,853.4767860429711
2[Ph]3[Ph-H2O]1[Me1]1[Me2]3[Cys],10,0.024686042971097777,853.4767860429711
6[Ph]1[Ox]3[Cys],10,0.17108604297095553,853.4767860429711
8[Ph-H2O]1[Me2]1[Me3],10,0.6177139570288546,853.4767860429711
1[Ph]1[Ph-H2O]6[Cys],8,1.212113957029601,891.6167860429705
3[Ph]3[Ph-H2O]3[Cys],9,0.26458604297044985,891.6167860429705
1[Ac]1[Ox]7[Cys],9,0.4154139570296138,891.6167860429705
1[Me3]1[Ox]7[Cys],9,0.4584139570296202,891.6167860429705
1[Ph]1[Ph-H2O]6[Cys]1[Cys-Cys],9,0.8037860429703869,891.6167860429705
2[Ph]1[Ph-H2O]1[Ox]5[Cys]1[Na],10,0.030913957029497396,891.6167860429705
1[Ph]2[Ph-H2O]5[Cys]1[Cys-Cys]1[Na],10,0.030913957029497396,891.6167860429705
2[Ph-H2O]2[Ac]1[Ox]5[Cys],10,0.1579139570295638,891.6167860429705
2[Ph-H2O]1[Ac]1[Me3]1[Ox]5[Cys],10,0.20091395702957016,891.6167860429705
1[Ph]8[Ph-H2O]1[Me2],10,0.3779139570294774,891.6167860429705
1[Ph]1[Ph-H2O]1[Me2]6[Cys],9,1.4346860429675417,922.3167860429676
7[Ph-H2O]2[Cys]1[Cys-Cys],10,0.08168604296747617,922.3167860429676
1[Ph]6[Ph-H2O]1[Ox]2[Cys],10,0.08168604296758986,922.3167860429676
4[Ph]1[Ph-H2O]1[Me2]4[Cys],10,0.22041395703240596,922.3167860429676
2[Ph-H2O]1[Me1]6[Cys]1[Cys-Cys],10,0.5381139570325786,922.3167860429676
1[Ph]1[Ph-H2O]1[Me1]1[Ox]6[Cys],10,0.5381139570325786,922.3167860429676
3[Ph-H2O]2[Ox]5[Cys],10,0.6208860429676406,922.3167860429676
1[Ph]3[Me3]6[Cys],10,1.2439860429674354,922.3167860429676
4[Ph]3[Ph-H2O]1[Me2]1[Me3]2[Cys],11,0.005913957032362305,922.3167860429676
2[Ph]6[Ph-H2O]2[Me2]1[Cys],11,0.8629139570323332,922.3167860429676
6[Ph-H2O]1[Ox]3[Cys],10,0.09928604296783305,961.4967860429679
3[Ph]1[Ph-H2O]1[Me2]5[Cys],10,0.20281395703216276,961.4967860429679
1[Ph]9[Ph-H2O],10,0.439913957032104,961.4967860429679
3[Me3]7[Cys],10,1.2615860429677923,961.4967860429679
3[Ph]3[Ph-H2O]1[Me2]1[Me3]3[Cys],11,0.011686042967880894,961.4967860429679
3[Ph]3[Ph-H2O]1[Ac]1[Me2]3[Cys],11,0.05468604296788726,961.4967860429679
3[Ph-H2O]1[Me2]5[Cys]2[Na],11,0.21711395703209746,961.4967860429679
3[Ph-H2O]1[Ac]1[Me1]1[Ox]5[Cys],11,0.2630139570321717,961.4967860429679
3[Ph]3[Ac]5[Cys],11,0.2645139570321362,961.4967860429679
5[Ph-H2O]4[Cys]2[Cys-Cys],11,1.0166139570321775,961.4967860429679
2[Ph]1[Ph-H2O]6[Cys],9,0.4079860429690143,973.216786042969
1[Ph-H2O]1[Ac]7[Cys],9,0.8112139570309864,973.216786042969
1[Ph-H2O]1[Me3]7[Cys],9,0.8542139570311065,973.216786042969
8[Cys]1[Cys-Cys]1[Na],10,0.11248604296895337,973.216786042969
5[Ph]1[Ph-H2O]4[Cys],10,1.2471139570309333,973.216786042969
8[Ph-H2O]1[Me2]1[Me3]1[Cys],11,0.020013957030869278,973.216786042969
8[Ph-H2O]1[Ac]1[Me2]1[Cys],11,0.022986042969137088,973.216786042969
5[Ph-H2O]3[Me3]3[Cys],11,0.42521395703101916,973.216786042969
3[Ph-H2O]3[Me2]5[Cys],11,0.6399139570310126,973.216786042969
2[Me2]2[Me3]7[Cys],11,1.0451139570310488,973.216786042969
